session_label,dyad_id,order,from_actor_slot,to_actor_slot,actor_word,other_word_same_window,response_word,prev_actor_word,window_index,response_window_index
20260507_154803_order2,dyad_006,2,person_A,person_B,IW07,IW01,IW01,IW10,75,76
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW05,IW09,IW01,77,78
20260507_154803_order2,dyad_006,2,person_A,person_B,IW11,IW05,IW05,IW09,79,80
20260507_154803_order2,dyad_006,2,person_B,person_A,IW04,IW01,IW01,IW07,93,94
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW07,IW02,IW04,94,95
20260507_154803_order2,dyad_006,2,person_B,person_A,IW00,IW01,IW08,IW00,98,99
20260507_154803_order2,dyad_006,2,person_A,person_B,IW00,IW00,IW00,IW05,106,107
20260507_154803_order2,dyad_006,2,person_B,person_A,IW02,IW01,IW11,IW06,114,115
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW10,IW01,IW01,117,118
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW06,IW02,IW02,124,125
20260507_154803_order2,dyad_006,2,person_B,person_A,IW09,IW11,IW01,IW02,127,128
20260507_154803_order2,dyad_006,2,person_A,person_B,IW11,IW01,IW01,IW06,141,142
20260507_154803_order2,dyad_006,2,person_B,person_A,IW09,IW01,IW06,IW01,146,147
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW00,IW03,IW01,150,151
20260507_154803_order2,dyad_006,2,person_B,person_A,IW10,IW01,IW01,IW03,152,153
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW04,IW01,IW10,153,154
20260507_154803_order2,dyad_006,2,person_B,person_A,IW09,IW01,IW05,IW02,157,158
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW06,IW01,IW01,198,199
20260507_154803_order2,dyad_006,2,person_B,person_A,IW02,IW01,IW01,IW07,203,204
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW04,IW07,IW10,210,211
20260507_154803_order2,dyad_006,2,person_B,person_A,IW07,IW00,IW09,IW01,211,212
20260507_154803_order2,dyad_006,2,person_A,person_B,IW00,IW00,IW11,IW10,217,218
20260507_154803_order2,dyad_006,2,person_B,person_A,IW02,IW01,IW11,IW02,220,221
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW06,IW06,IW01,233,234
20260507_154803_order2,dyad_006,2,person_B,person_A,IW06,IW01,IW01,IW01,234,235
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW01,IW01,IW01,242,243
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW07,IW01,243,244
20260507_154803_order2,dyad_006,2,person_A,person_B,IW10,IW08,IW01,IW10,246,247
20260507_154803_order2,dyad_006,2,person_B,person_A,IW11,IW01,IW01,IW01,250,251
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW08,IW01,IW11,304,305
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW11,IW01,305,306
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW11,IW01,IW02,312,313
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW06,IW01,316,317
20260507_154803_order2,dyad_006,2,person_A,person_B,IW06,IW01,IW01,IW01,353,354
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW09,IW06,363,364
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW08,IW01,IW01,373,374
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW11,IW01,374,375
20260507_154803_order2,dyad_006,2,person_A,person_B,IW02,IW10,IW04,IW11,377,378
20260507_154803_order2,dyad_006,2,person_B,person_A,IW07,IW07,IW01,IW06,380,381
20260507_154803_order2,dyad_006,2,person_A,person_B,IW10,IW00,IW08,IW01,400,401
20260507_154803_order2,dyad_006,2,person_B,person_A,IW08,IW04,IW01,IW10,401,402
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW01,IW01,IW01,403,404
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW01,IW01,405,406
20260507_154803_order2,dyad_006,2,person_A,person_B,IW03,IW11,IW01,IW03,426,427
20260507_154803_order2,dyad_006,2,person_B,person_A,IW08,IW01,IW00,IW08,434,435
20260507_154803_order2,dyad_006,2,person_A,person_B,IW11,IW00,IW01,IW03,441,442
20260507_154803_order2,dyad_006,2,person_B,person_A,IW11,IW06,IW01,IW07,445,446
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW01,IW01,IW02,459,460
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW01,IW01,460,461
20260507_154803_order2,dyad_006,2,person_A,person_B,IW08,IW01,IW01,IW01,480,481
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW01,IW06,IW01,487,488
20260507_154803_order2,dyad_006,2,person_B,person_A,IW06,IW01,IW01,IW06,489,490
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW01,IW01,IW01,496,497
20260507_154803_order2,dyad_006,2,person_B,person_A,IW06,IW08,IW08,IW02,499,500
20260507_154803_order2,dyad_006,2,person_A,person_B,IW03,IW07,IW05,IW03,502,503
20260507_154803_order2,dyad_006,2,person_B,person_A,IW05,IW06,IW02,IW03,503,504
20260507_154803_order2,dyad_006,2,person_A,person_B,IW02,IW06,IW02,IW05,504,505
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW06,IW07,510,511
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW01,IW08,IW06,512,513
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW11,IW06,517,518
20260507_154803_order2,dyad_006,2,person_A,person_B,IW02,IW00,IW06,IW11,519,520
20260507_154803_order2,dyad_006,2,person_B,person_A,IW04,IW00,IW01,IW08,523,524
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW07,IW11,IW04,524,525
20260507_154803_order2,dyad_006,2,person_B,person_A,IW08,IW00,IW08,IW10,542,543
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW04,IW01,IW01,549,550
20260507_154803_order2,dyad_006,2,person_B,person_A,IW07,IW07,IW01,IW06,557,558
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW01,IW01,IW01,561,562
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW00,IW01,IW01,562,563
20260507_154803_order2,dyad_006,2,person_A,person_B,IW05,IW10,IW02,IW02,565,566
20260507_154803_order2,dyad_006,2,person_B,person_A,IW08,IW01,IW07,IW02,572,573
20260507_155406_order3,dyad_006,3,person_A,person_B,IW07,IW06,IW06,IW00,6,7
20260507_155406_order3,dyad_006,3,person_B,person_A,IW01,IW01,IW00,IW06,8,9
20260507_155406_order3,dyad_006,3,person_A,person_B,IW11,IW10,IW01,IW00,10,11
20260507_155406_order3,dyad_006,3,person_B,person_A,IW08,IW10,IW11,IW08,16,17
20260507_155406_order3,dyad_006,3,person_A,person_B,IW01,IW10,IW10,IW01,24,25
20260507_155406_order3,dyad_006,3,person_B,person_A,IW02,IW01,IW01,IW02,46,47
20260507_155406_order3,dyad_006,3,person_A,person_B,IW01,IW10,IW04,IW02,47,48
20260507_155406_order3,dyad_006,3,person_B,person_A,IW01,IW00,IW01,IW04,49,50
20260507_155406_order3,dyad_006,3,person_A,person_B,IW06,IW07,IW01,IW01,51,52
20260507_155406_order3,dyad_006,3,person_B,person_A,IW01,IW10,IW07,IW04,55,56
20260507_155406_order3,dyad_006,3,person_A,person_B,IW05,IW01,IW01,IW02,59,60
20260507_155406_order3,dyad_006,3,person_B,person_A,IW08,IW07,IW04,IW01,63,64
20260507_155406_order3,dyad_006,3,person_A,person_B,IW11,IW06,IW01,IW09,67,68
20260507_155406_order3,dyad_006,3,person_B,person_A,IW02,IW02,IW02,IW06,75,76
20260507_155406_order3,dyad_006,3,person_A,person_B,IW06,IW07,IW07,IW07,78,79
20260507_155406_order3,dyad_006,3,person_B,person_A,IW01,IW01,IW01,IW07,80,81
20260507_155406_order3,dyad_006,3,person_A,person_B,IW01,IW10,IW05,IW01,82,83
20260507_155406_order3,dyad_006,3,person_B,person_A,IW01,IW11,IW02,IW05,84,85
20260507_155406_order3,dyad_006,3,person_A,person_B,IW02,IW02,IW07,IW02,86,87
20260507_155406_order3,dyad_006,3,person_B,person_A,IW01,IW02,IW01,IW07,90,91
20260507_155406_order3,dyad_006,3,person_A,person_B,IW01,IW00,IW10,IW11,95,96
20260507_155406_order3,dyad_006,3,person_B,person_A,IW06,IW04,IW01,IW06,99,100
20260507_155406_order3,dyad_006,3,person_A,person_B,IW01,IW01,IW01,IW11,102,103
20260507_155406_order3,dyad_006,3,person_B,person_A,IW01,IW01,IW01,IW01,103,104
20260507_155406_order3,dyad_006,3,person_A,person_B,IW01,IW01,IW01,IW01,105,106
20260507_155406_order3,dyad_006,3,person_B,person_A,IW01,IW01,IW01,IW01,106,107
20260507_155406_order3,dyad_006,3,person_A,person_B,IW01,IW08,IW08,IW01,113,114
20260507_155406_order3,dyad_006,3,person_B,person_A,IW00,IW11,IW07,IW11,116,117
20260507_155406_order3,dyad_006,3,person_A,person_B,IW11,IW02,IW08,IW07,118,119
20260507_155406_order3,dyad_006,3,person_B,person_A,IW04,IW06,IW07,IW03,125,126
20260507_155406_order3,dyad_006,3,person_A,person_B,IW07,IW08,IW02,IW04,126,127
20260507_155406_order3,dyad_006,3,person_B,person_A,IW09,IW02,IW06,IW02,128,129
20260507_155406_order3,dyad_006,3,person_A,person_B,IW08,IW08,IW05,IW06,130,131
20260507_155406_order3,dyad_006,3,person_B,person_A,IW05,IW00,IW10,IW08,131,132
20260507_155406_order3,dyad_006,3,person_A,person_B,IW06,IW06,IW04,IW09,151,152
20260507_155406_order3,dyad_006,3,person_B,person_A,IW10,IW07,IW01,IW04,153,154
20260507_155542_order4,dyad_006,4,person_B,person_A,IW02,IW07,IW10,IW06,4,5
20260507_155542_order4,dyad_006,4,person_A,person_B,IW11,IW02,IW02,IW06,12,13
20260507_155542_order4,dyad_006,4,person_B,person_A,IW08,IW07,IW01,IW04,16,17
20260507_155542_order4,dyad_006,4,person_A,person_B,IW01,IW01,IW06,IW08,17,18
20260507_155542_order4,dyad_006,4,person_B,person_A,IW00,IW04,IW02,IW03,20,21
20260507_155542_order4,dyad_006,4,person_A,person_B,IW02,IW02,IW01,IW02,22,23
20260507_155542_order4,dyad_006,4,person_B,person_A,IW01,IW01,IW10,IW02,23,24
20260507_155542_order4,dyad_006,4,person_A,person_B,IW01,IW08,IW00,IW01,39,40
20260507_155542_order4,dyad_006,4,person_B,person_A,IW00,IW08,IW01,IW01,40,41
20260507_155542_order4,dyad_006,4,person_B,person_A,IW01,IW01,IW05,IW00,51,52
20260507_155542_order4,dyad_006,4,person_A,person_B,IW00,IW06,IW08,IW05,53,54
20260507_155542_order4,dyad_006,4,person_B,person_A,IW08,IW05,IW05,IW08,56,57
20260510_112436_order1,dyad_007,1,person_A,person_B,IW00,IW01,IW01,IW10,3,4
20260510_112436_order1,dyad_007,1,person_B,person_A,IW11,IW01,IW07,IW08,8,9
20260510_112436_order1,dyad_007,1,person_A,person_B,IW07,IW11,IW01,IW11,9,10
20260510_112436_order1,dyad_007,1,person_B,person_A,IW01,IW01,IW09,IW01,11,12
20260510_112436_order1,dyad_007,1,person_A,person_B,IW09,IW01,IW01,IW01,12,13
20260510_112436_order1,dyad_007,1,person_B,person_A,IW01,IW09,IW09,IW11,16,17
20260510_112436_order1,dyad_007,1,person_A,person_B,IW07,IW01,IW01,IW07,20,21
20260510_112436_order1,dyad_007,1,person_B,person_A,IW01,IW09,IW11,IW07,21,22
20260510_112436_order1,dyad_007,1,person_A,person_B,IW00,IW01,IW01,IW11,23,24
20260510_112436_order1,dyad_007,1,person_B,person_A,IW01,IW01,IW03,IW00,24,25
20260510_112436_order1,dyad_007,1,person_A,person_B,IW07,IW01,IW11,IW03,26,27
20260510_112436_order1,dyad_007,1,person_B,person_A,IW01,IW06,IW00,IW05,30,31
20260510_112436_order1,dyad_007,1,person_A,person_B,IW00,IW04,IW01,IW01,31,32
20260510_112436_order1,dyad_007,1,person_B,person_A,IW00,IW06,IW08,IW02,37,38
20260510_112436_order1,dyad_007,1,person_A,person_B,IW08,IW07,IW10,IW00,38,39
20260510_112436_order1,dyad_007,1,person_B,person_A,IW01,IW01,IW01,IW11,49,50
20260510_112436_order1,dyad_007,1,person_A,person_B,IW01,IW08,IW01,IW01,50,51
20260510_112436_order1,dyad_007,1,person_B,person_A,IW08,IW10,IW10,IW01,52,53
20260510_112436_order1,dyad_007,1,person_A,person_B,IW06,IW01,IW01,IW02,59,60
20260510_112436_order1,dyad_007,1,person_A,person_B,IW08,IW01,IW01,IW11,76,77
20260510_112436_order1,dyad_007,1,person_B,person_A,IW03,IW01,IW06,IW03,82,83
20260510_112436_order1,dyad_007,1,person_A,person_B,IW06,IW11,IW11,IW03,83,84
20260510_112436_order1,dyad_007,1,person_B,person_A,IW08,IW01,IW01,IW01,87,88
20260510_112436_order1,dyad_007,1,person_A,person_B,IW01,IW01,IW11,IW01,89,90
20260510_112436_order1,dyad_007,1,person_B,person_A,IW10,IW06,IW09,IW08,94,95
20260510_112436_order1,dyad_007,1,person_A,person_B,IW09,IW01,IW11,IW10,95,96
20260510_112436_order1,dyad_007,1,person_B,person_A,IW05,IW03,IW00,IW11,97,98
20260510_112436_order1,dyad_007,1,person_B,person_A,IW06,IW10,IW10,IW01,114,115
20260510_112436_order1,dyad_007,1,person_A,person_B,IW10,IW10,IW00,IW01,121,122
20260510_112436_order1,dyad_007,1,person_B,person_A,IW11,IW01,IW01,IW06,129,130
20260510_112436_order1,dyad_007,1,person_A,person_B,IW04,IW08,IW11,IW01,131,132
20260510_112436_order1,dyad_007,1,person_B,person_A,IW05,IW02,IW01,IW05,137,138
20260510_112436_order1,dyad_007,1,person_A,person_B,IW01,IW01,IW01,IW01,142,143
20260510_112436_order1,dyad_007,1,person_B,person_A,IW01,IW01,IW01,IW01,144,145
20260510_112436_order1,dyad_007,1,person_A,person_B,IW01,IW01,IW01,IW01,146,147
20260510_112436_order1,dyad_007,1,person_B,person_A,IW01,IW01,IW01,IW01,147,148
20260510_112937_order2,dyad_007,2,person_B,person_A,IW08,IW01,IW01,IW08,2,3
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW08,IW01,4,5
20260510_112937_order2,dyad_007,2,person_B,person_A,IW08,IW01,IW08,IW08,6,7
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW11,IW08,8,9
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW06,IW01,IW01,15,16
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,19,20
20260510_112937_order2,dyad_007,2,person_B,person_A,IW02,IW01,IW06,IW01,27,28
20260510_112937_order2,dyad_007,2,person_A,person_B,IW04,IW01,IW07,IW01,38,39
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW07,IW07,40,41
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW07,42,43
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,43,44
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,50,51
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW04,IW02,IW01,51,52
20260510_112937_order2,dyad_007,2,person_A,person_B,IW02,IW01,IW08,IW01,52,53
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW04,IW01,IW08,54,55
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,56,57
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,63,64
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW11,IW11,IW02,83,84
20260510_112937_order2,dyad_007,2,person_B,person_A,IW08,IW07,IW01,IW08,89,90
20260510_112937_order2,dyad_007,2,person_A,person_B,IW06,IW11,IW11,IW01,91,92
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW11,IW01,IW01,99,100
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,104,105
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,107,108
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW04,110,111
20260510_112937_order2,dyad_007,2,person_B,person_A,IW11,IW01,IW01,IW05,117,118
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW08,IW11,118,119
20260510_112937_order2,dyad_007,2,person_B,person_A,IW05,IW01,IW01,IW11,124,125
20260510_112937_order2,dyad_007,2,person_A,person_B,IW11,IW11,IW08,IW01,126,127
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,133,134
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW10,145,146
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW07,IW00,IW01,147,148
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,154,155
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,178,179
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,179,180
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW08,183,184
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW11,IW01,IW01,186,187
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW07,IW01,189,190
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,192,193
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW07,IW01,197,198
20260510_112937_order2,dyad_007,2,person_A,person_B,IW07,IW01,IW01,IW07,199,200
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW07,200,201
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,202,203
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,215,216
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,218,219
20260510_112937_order2,dyad_007,2,person_B,person_A,IW11,IW07,IW10,IW07,244,245
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW10,251,252
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW06,IW06,IW01,253,254
20260510_112937_order2,dyad_007,2,person_A,person_B,IW06,IW01,IW01,IW10,258,259
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW10,IW10,IW01,260,261
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW07,IW09,IW07,263,264
20260510_112937_order2,dyad_007,2,person_B,person_A,IW09,IW06,IW09,IW01,264,265
20260510_112937_order2,dyad_007,2,person_A,person_B,IW11,IW03,IW01,IW09,266,267
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW02,IW02,IW01,284,285
20260510_112937_order2,dyad_007,2,person_A,person_B,IW00,IW01,IW01,IW01,292,293
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,297,298
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,298,299
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW11,IW08,IW01,300,301
20260510_112937_order2,dyad_007,2,person_A,person_B,IW08,IW01,IW01,IW08,302,303
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW08,303,304
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,306,307
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,307,308
20260510_112937_order2,dyad_007,2,person_A,person_B,IW04,IW11,IW01,IW01,313,314
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW03,IW01,IW04,314,315
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW11,327,328
20260510_112937_order2,dyad_007,2,person_B,person_A,IW05,IW01,IW08,IW11,330,331
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,362,363
20260510_112937_order2,dyad_007,2,person_B,person_A,IW10,IW01,IW01,IW06,367,368
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW06,IW01,IW01,369,370
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,374,375
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,394,395
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,397,398
20260510_112937_order2,dyad_007,2,person_A,person_B,IW01,IW01,IW01,IW01,403,404
20260510_112937_order2,dyad_007,2,person_B,person_A,IW01,IW01,IW01,IW01,404,405
20260510_113403_order3,dyad_007,3,person_A,person_B,IW01,IW08,IW01,START,0,1
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW01,IW01,IW11,12,13
20260510_113403_order3,dyad_007,3,person_A,person_B,IW06,IW01,IW08,IW04,15,16
20260510_113403_order3,dyad_007,3,person_B,person_A,IW11,IW02,IW02,IW11,25,26
20260510_113403_order3,dyad_007,3,person_A,person_B,IW02,IW08,IW01,IW11,26,27
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW06,IW01,IW11,29,30
20260510_113403_order3,dyad_007,3,person_A,person_B,IW04,IW01,IW08,IW01,31,32
20260510_113403_order3,dyad_007,3,person_B,person_A,IW08,IW02,IW01,IW04,32,33
20260510_113403_order3,dyad_007,3,person_A,person_B,IW01,IW01,IW11,IW08,33,34
20260510_113403_order3,dyad_007,3,person_B,person_A,IW07,IW06,IW01,IW11,46,47
20260510_113403_order3,dyad_007,3,person_A,person_B,IW11,IW01,IW01,IW10,51,52
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW01,IW09,IW01,61,62
20260510_113403_order3,dyad_007,3,person_A,person_B,IW09,IW01,IW01,IW01,62,63
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW02,IW02,IW01,79,80
20260510_113403_order3,dyad_007,3,person_A,person_B,IW02,IW01,IW06,IW01,80,81
20260510_113403_order3,dyad_007,3,person_B,person_A,IW08,IW06,IW10,IW08,95,96
20260510_113403_order3,dyad_007,3,person_A,person_B,IW07,IW11,IW05,IW10,97,98
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW01,IW04,IW02,100,101
20260510_113403_order3,dyad_007,3,person_A,person_B,IW10,IW04,IW06,IW01,104,105
20260510_113403_order3,dyad_007,3,person_B,person_A,IW06,IW01,IW06,IW10,105,106
20260510_113403_order3,dyad_007,3,person_A,person_B,IW00,IW06,IW01,IW01,113,114
20260510_113403_order3,dyad_007,3,person_B,person_A,IW04,IW01,IW01,IW01,115,116
20260510_113403_order3,dyad_007,3,person_A,person_B,IW01,IW10,IW03,IW01,126,127
20260510_113403_order3,dyad_007,3,person_B,person_A,IW06,IW01,IW08,IW07,129,130
20260510_113403_order3,dyad_007,3,person_A,person_B,IW08,IW05,IW06,IW05,136,137
20260510_113403_order3,dyad_007,3,person_B,person_A,IW08,IW01,IW07,IW11,141,142
20260510_113403_order3,dyad_007,3,person_A,person_B,IW08,IW01,IW08,IW08,149,150
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW01,IW01,IW01,161,162
20260510_113403_order3,dyad_007,3,person_A,person_B,IW11,IW01,IW08,IW11,177,178
20260510_113403_order3,dyad_007,3,person_B,person_A,IW04,IW01,IW01,IW11,193,194
20260510_113403_order3,dyad_007,3,person_A,person_B,IW04,IW06,IW06,IW07,205,206
20260510_113403_order3,dyad_007,3,person_B,person_A,IW07,IW02,IW06,IW04,208,209
20260510_113403_order3,dyad_007,3,person_A,person_B,IW01,IW01,IW01,IW01,229,230
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW06,IW01,IW01,232,233
20260510_113403_order3,dyad_007,3,person_A,person_B,IW01,IW01,IW01,IW01,242,243
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW01,IW01,IW01,247,248
20260510_113403_order3,dyad_007,3,person_A,person_B,IW01,IW01,IW01,IW01,256,257
20260510_113403_order3,dyad_007,3,person_B,person_A,IW01,IW11,IW01,IW11,259,260
20260510_113403_order3,dyad_007,3,person_A,person_B,IW11,IW04,IW01,IW01,262,263
20260510_113403_order3,dyad_007,3,person_B,person_A,IW06,IW01,IW01,IW01,266,267
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW01,IW01,2,3
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW06,IW01,IW01,3,4
20260510_113658_order4,dyad_007,4,person_B,person_A,IW07,IW11,IW01,IW06,30,31
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW01,IW07,IW07,31,32
20260510_113658_order4,dyad_007,4,person_B,person_A,IW06,IW01,IW06,IW01,35,36
20260510_113658_order4,dyad_007,4,person_A,person_B,IW06,IW01,IW11,IW06,36,37
20260510_113658_order4,dyad_007,4,person_B,person_A,IW11,IW01,IW04,IW06,43,44
20260510_113658_order4,dyad_007,4,person_A,person_B,IW04,IW07,IW08,IW11,44,45
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW07,IW01,IW08,49,50
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW05,IW11,IW01,50,51
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW02,IW01,56,57
20260510_113658_order4,dyad_007,4,person_A,person_B,IW10,IW01,IW01,IW02,59,60
20260510_113658_order4,dyad_007,4,person_B,person_A,IW10,IW01,IW01,IW01,61,62
20260510_113658_order4,dyad_007,4,person_A,person_B,IW02,IW07,IW06,IW02,64,65
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW08,IW07,IW07,68,69
20260510_113658_order4,dyad_007,4,person_A,person_B,IW07,IW01,IW01,IW01,69,70
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW01,IW07,75,76
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW01,IW01,IW01,78,79
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW11,IW01,79,80
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW01,IW01,IW08,83,84
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW01,IW01,89,90
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW01,IW01,IW01,92,93
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW11,IW01,97,98
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW01,IW01,IW01,100,101
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW11,IW01,101,102
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW01,IW01,IW11,103,104
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW01,IW01,104,105
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW01,IW01,IW01,132,133
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW01,IW01,137,138
20260510_113658_order4,dyad_007,4,person_A,person_B,IW01,IW07,IW00,IW01,138,139
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW10,IW07,IW08,152,153
20260510_113658_order4,dyad_007,4,person_A,person_B,IW07,IW01,IW11,IW01,153,154
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW11,IW09,IW11,155,156
20260510_113658_order4,dyad_007,4,person_A,person_B,IW03,IW01,IW01,IW01,158,159
20260510_113658_order4,dyad_007,4,person_B,person_A,IW01,IW01,IW00,IW02,162,163
20260510_113658_order4,dyad_007,4,person_A,person_B,IW03,IW07,IW00,IW00,164,165
